Epoch	AverageEpRet	StdEpRet	MaxEpRet	MinEpRet	EpLen	AverageVVals	StdVVals	MaxVVals	MinVVals	TotalEnvInteracts	LossPi	LossV	DeltaLossPi	DeltaLossV	Entropy	KL	ClipFrac	StopIter	Time
877	602.2727	459.54147	966.0	-13.0	394.72726	200.03502	67.11501	228.80107	36.949787	4390000	-1.2207031e-08	56702.617	-0.0031680325	-12934.723	0.14926477	0.024457427	0.022	16.0	2383.9339220523834
878	742.85	404.2727	993.0	-201.0	244.85	142.0777	60.579765	177.68883	29.806675	4395000	-2.592087e-07	58569.895	-0.0057260715	-1460.0078	0.19587283	0.007059702	0.029	79.0	2386.9549028873444
879	815.4783	323.13437	993.0	-4.0	180.91304	124.32372	53.44848	156.36203	27.636877	4400000	6.854057e-07	69817.07	-0.011639137	-2033.5078	0.05642566	0.8180225	0.2256	14.0	2389.3940300941467
880	830.14813	328.19788	997.0	-234.0	159.37038	131.51555	48.186108	157.25334	28.484562	4405000	1.8215179e-08	81201.95	-0.0041301907	-1350.1719	0.15339158	0.016401805	0.0336	34.0	2393.5308289527893
881	735.2105	415.18906	985.0	-241.0	250.89473	123.40239	57.22106	161.70232	31.164114	4410000	2.388954e-07	58513.965	-0.0065030144	-4965.832	0.10617704	0.018117521	0.068	16.0	2395.9713609218597
882	580.7857	582.34674	986.0	-875.0	331.57144	131.27722	56.296455	164.86711	32.90729	4415000	-7.6293943e-10	55904.18	0.009831143	-4485.824	0.16843073	0.031755075	0.0802	2.0	2398.341770887375
883	815.1429	318.32236	998.0	-21.0	176.85715	122.15236	32.65769	143.24954	28.17645	4420000	2.708435e-08	87259.63	0.005716746	-4771.758	0.1230984	0.058311976	0.227	1.0	2400.7419979572296
884	831.36664	330.54324	998.0	-29.0	166.16667	113.048416	26.421976	148.66032	44.23224	4425000	9.701252e-08	79473.65	-0.0050649536	-903.02344	0.04692188	0.0018172673	0.0206	79.0	2403.6491968631744
885	756.7143	372.3479	990.0	-5.0	236.2381	128.96613	26.7303	153.11256	97.910774	4430000	-5.1283838e-08	65761.73	-0.0033424536	-452.3125	0.021246873	0.006509445	0.022	79.0	2406.465977907181
886	851.0	300.9106	996.0	-129.0	142.1	134.08861	35.090206	165.72182	39.745834	4435000	-1.3713837e-07	90755.37	-0.004573856	-7725.336	0.12785582	0.010349435	0.0508	79.0	2409.3036620616913
887	843.875	306.15128	997.0	-245.0	145.59375	152.58162	71.20012	202.35574	38.46527	4440000	-2.0313263e-07	94999.02	-0.01620097	-3404.1172	0.19119152	1.4568176	0.2638	22.0	2411.746608734131
888	859.08826	322.96643	999.0	-460.0	125.26471	193.68631	54.075657	218.675	65.14538	4445000	1.2612342e-07	98587.79	0.012882324	-1657.5859	0.11823352	0.073935464	0.0342	2.0	2414.150503873825
889	769.7727	372.2654	996.0	-4.0	225.95454	211.15883	31.960857	218.51477	41.162792	4450000	8.3684924e-08	72444.35	0.008586315	-7210.75	0.10760137	0.029494977	0.0158	2.0	2416.5718109607697
890	705.2222	470.90665	992.0	-571.0	260.22223	176.96042	5.970054	177.54695	107.36394	4455000	-2.9325486e-08	62761.566	0.006112433	-3155.539	0.11857441	0.026072003	0.082	1.0	2420.782117128372
891	731.8889	397.3332	999.0	-14.0	261.44446	155.58165	2.213022	156.06526	141.02522	4460000	-1.4305115e-09	53593.305	0.0029377935	-668.0586	0.036192708	0.1700389	0.211	2.0	2423.3714258670807
892	696.0	453.8524	995.0	-339.0	257.125	108.55984	55.763878	150.33318	31.846485	4465000	-4.53949e-08	53437.42	0.01985472	-1051.8477	0.32272014	0.11703728	0.1638	1.0	2425.9470298290253
893	707.94116	450.15756	995.0	-195.0	268.29413	139.043	28.06635	147.25687	24.039639	4470000	1.0251999e-08	51601.113	0.009862773	-2158.9805	0.27018216	0.054350745	0.2324	3.0	2428.5589649677277
894	459.25	503.99722	991.0	-238.0	501.0	107.32683	43.072056	131.2259	20.170324	4475000	-1.4877319e-08	23712.781	-0.0039342237	-3114.7852	0.1456373	0.008409667	0.0478	79.0	2431.4660856723785
895	734.1905	437.64972	999.0	-448.0	234.2381	101.42317	44.81235	125.07374	15.229213	4480000	-7.333755e-08	64072.08	-0.0040690172	-155.67969	0.11066749	0.020626746	0.1056	13.0	2433.9993767738342
896	791.875	326.1978	997.0	-161.0	183.25	83.99164	53.214703	125.45371	15.298661	4485000	7.247925e-09	79721.54	-0.0037542533	-1308.2656	0.24193342	0.02518926	0.0762	5.0	2436.548697948456
897	776.5238	349.43976	983.0	-184.0	212.90475	110.41965	43.55161	133.02853	21.594456	4490000	1.601696e-07	73809.28	-0.0066038254	-977.10156	0.12979293	0.017850826	0.0414	42.0	2439.2219309806824
898	817.1429	327.56317	999.0	-235.0	169.92857	114.218315	45.59795	138.47939	26.454433	4495000	1.17111206e-07	80691.55	-0.007803442	-729.1953	0.1782426	0.011458471	0.056	79.0	2442.125613927841
899	650.4667	433.91394	997.0	-178.0	329.6	119.75728	45.988647	144.20769	31.351702	4500000	-1.5335083e-07	46718.227	-0.0037136944	-268.0	0.1382072	0.006527113	0.0334	79.0	2445.2024018764496
900	835.54285	315.86618	989.0	-331.0	137.97144	111.51467	50.565865	142.879	27.642847	4505000	9.946823e-08	105669.37	0.0013514549	-1360.8906	0.16122793	0.043606184	0.0344	1.0	2449.4121310710907
901	806.381	331.98975	990.0	-2.0	190.7619	150.07355	6.6045704	150.73322	49.950047	4510000	-1.0061264e-07	72842.85	-0.0027996695	-341.71094	0.029026339	0.001061005	0.012	79.0	2452.2254478931427
902	752.5238	398.74106	985.0	-259.0	211.19048	136.70564	16.892746	150.73462	110.79647	4515000	8.9645384e-09	71707.35	-0.003524364	-5000.547	0.17730936	0.019524721	0.0722	9.0	2454.8460309505463
903	723.9474	436.4202	995.0	-278.0	248.26315	133.75323	62.71504	173.37569	33.83662	4520000	-7.9154965e-08	62330.008	0.037446655	-708.21094	0.15872611	0.15768345	0.1896	2.0	2457.559156894684
904	796.5455	377.25345	999.0	-209.0	182.72728	112.98629	67.25244	170.35208	32.400925	4525000	2.8610229e-08	60195.93	0.00016297807	-1602.1055	0.26601622	0.015677162	0.0728	15.0	2460.0583148002625
905	732.0952	453.46194	992.0	-600.0	230.66667	166.46829	22.57667	170.57794	31.429413	4530000	1.2969971e-08	69128.39	0.005701784	-1175.1328	0.119374305	0.08516445	0.2054	2.0	2462.445056915283
906	723.4706	403.67972	999.0	-6.0	275.88235	164.58656	0.21856989	164.59477	154.53392	4535000	-3.5524369e-07	53715.39	-0.004064966	-768.3633	0.020153075	-0.00025000438	0.0128	79.0	2465.2656099796295
907	694.7778	485.09503	992.0	-777.0	227.72223	157.39447	8.065162	158.13206	67.56317	4540000	1.4367103e-07	73163.84	0.016700152	-411.1328	0.10305741	0.22239047	0.0926	2.0	2467.6573910713196
908	653.125	543.2015	993.0	-826.0	282.1875	148.67336	15.854005	155.18433	97.2757	4545000	1.6255379e-07	52874.867	0.0010082705	-2449.4766	0.11834422	0.0062827254	0.0468	1.0	2470.1100420951843
909	740.1	398.18323	999.0	-183.0	248.3	129.90512	22.372385	147.82362	82.977585	4550000	1.8310548e-08	63521.895	0.0019142561	-497.8164	0.09307909	0.028538447	0.0428	4.0	2472.5353848934174
910	812.0	320.1156	996.0	-2.0	182.13043	138.70424	13.985171	146.68242	88.929886	4555000	4.3916703e-08	75430.38	-0.010254383	-525.1172	0.0481237	0.05755078	0.163	10.0	2476.6536178588867
911	689.44446	447.0843	999.0	-451.0	274.33334	145.57985	5.3551917	146.51897	91.18005	4560000	4.005432e-09	54599.156	0.0070251445	-788.03125	0.043593664	0.020721486	0.025	42.0	2479.262153863907
912	770.087	381.0984	993.0	-194.0	217.17392	128.85779	21.111008	139.84126	85.2204	4565000	-2.3841858e-08	67607.6	0.011365851	-1988.5078	0.15343593	0.0416962	0.0664	2.0	2481.630156993866
913	753.7	383.1055	984.0	-30.0	241.3	139.85815	0.123939924	139.88118	139.18918	4570000	1.9073486e-10	64640.832	0.0015037984	-66.04297	0.0682859	0.010836505	0.0124	3.0	2483.9805648326874
914	676.375	422.73273	985.0	-160.0	307.8125	112.68645	50.090355	138.13257	9.387071	4575000	-4.1627885e-08	50537.29	-0.0027908664	-1252.0742	0.13048632	0.018299524	0.067	16.0	2486.412529706955
915	765.55	385.03357	997.0	-6.0	232.25	135.3828	2.1457431	135.97325	127.35244	4580000	-3.5657882e-07	57879.87	-0.0029676396	-2576.8828	0.016890852	0.011612772	0.0058	13.0	2488.887258052826
916	811.7273	327.11734	985.0	-10.0	185.22728	117.92895	23.476292	133.444	54.260868	4585000	-1.6479493e-07	73666.945	-0.0040809806	-2261.6094	0.03338999	0.038913935	0.0736	6.0	2491.297091960907
917	831.85187	343.8115	997.0	-323.0	150.44444	130.01904	14.522409	137.1273	56.632553	4590000	-1.5964508e-07	79881.38	-0.0032363667	-1180.6016	0.2157624	0.002248789	0.0088	44.0	2493.981364965439
918	815.875	338.18945	993.0	-2.0	182.58333	115.97565	50.582474	151.36781	11.732508	4595000	6.9653986e-08	65387.2	-0.0044343295	-1338.0977	0.10309304	0.00805547	0.0394	79.0	2496.849417924881
919	711.6316	459.89154	999.0	-362.0	248.63158	112.6841	61.055523	151.44955	8.474071	4600000	2.2125244e-07	48627.25	0.009335577	-4765.6484	0.3725688	0.0416922	0.1338	2.0	2499.3361320495605
920	675.8125	464.14062	999.0	-237.0	294.9375	54.179367	44.901073	136.64653	6.59739	4605000	2.3651124e-08	39616.582	0.0010236205	-2247.8125	0.26664633	0.09486743	0.116	9.0	2503.5317599773407
921	776.5217	392.14856	985.0	-268.0	209.26086	94.372185	46.682182	139.93443	8.003388	4610000	-3.4575461e-07	69909.266	0.029090565	-691.5703	0.12838607	0.09662323	0.1506	2.0	2505.9320549964905
922	783.8333	388.53867	981.0	-501.0	186.29167	109.1835	55.039185	142.87129	10.484607	4615000	-1.2350083e-07	87752.68	-0.01001891	-5515.617	0.07577834	0.25691313	0.1194	22.0	2508.662880897522
923	839.35297	295.6593	999.0	-238.0	146.91176	118.181816	56.832386	150.03525	16.20887	4620000	5.79834e-08	106447.18	0.0064187543	-3239.2031	0.17432098	0.026331441	0.0392	2.0	2511.5923459529877
924	693.4667	427.4142	986.0	-212.0	274.26666	114.1221	65.752716	163.74881	25.400774	4625000	2.3860932e-07	46687.23	-0.0032102752	-1204.4023	0.21875952	0.03555208	0.0924	3.0	2514.3752658367157
925	560.0	506.8681	997.0	-278.0	398.9091	88.41565	67.89677	144.30815	5.582062	4630000	8.568764e-08	32454.678	-0.0038492056	-667.0742	0.30463132	0.013910452	0.1764	27.0	2517.452208042145
926	719.0	415.82358	998.0	-1.0	279.8125	125.948074	42.16893	140.36157	2.5706835	4635000	-2.3994446e-07	49172.863	-0.004359118	-435.21875	0.069281824	0.0024371087	0.0294	79.0	2520.9074399471283
927	713.7895	425.5031	987.0	-234.0	261.78946	83.49595	65.95766	135.3879	-1.1840792	4640000	-1.5449524e-08	60174.168	-0.004393096	-573.2461	0.2703082	0.01290025	0.0562	42.0	2523.7408061027527
928	861.64703	256.31537	989.0	-240.0	124.0	108.775826	56.507977	138.813	1.1742277	4645000	5.2547456e-08	116695.836	-0.0069718016	-20159.672	0.17721832	0.016597154	0.0728	75.0	2526.7554569244385
929	679.64703	441.17862	989.0	-247.0	291.88235	127.9427	98.763664	213.94012	10.417135	4650000	1.9302368e-07	53302.484	-0.0025336645	-2782.504	0.35080686	0.015824398	0.0714	17.0	2529.197643995285
930	779.95654	395.46246	992.0	-288.0	205.91304	174.08617	78.51327	213.4735	12.756226	4655000	1.9493103e-07	68795.27	-0.0033028023	-623.3047	0.21746728	0.0064537553	0.079	79.0	2533.7106227874756
931	872.1622	226.27888	997.0	-16.0	120.810814	192.66504	51.29355	209.22519	7.4306917	4660000	-2.7179718e-08	106640.38	-0.004849448	-2705.1875	0.1225973	0.010322368	0.06	79.0	2536.4695138931274
932	835.3571	298.02063	997.0	-3.0	156.53572	192.08426	45.614994	214.73802	96.90772	4665000	4.0798187e-07	79301.016	-0.008078997	-1521.2812	0.035429742	0.02126005	0.0116	45.0	2538.9295048713684
933	857.09375	278.8193	998.0	-4.0	140.75	200.0205	48.62401	215.5404	42.324387	4670000	-2.6302337e-07	94929.0	-0.007872233	-1312.6953	0.10611948	0.021115214	0.0558	66.0	2541.5717947483063
934	831.8889	298.95587	999.0	-12.0	164.22223	192.39404	64.49723	216.19147	14.855545	4675000	-8.2149506e-07	83602.25	-0.005451745	-1139.5859	0.14934598	0.007925681	0.032	79.0	2544.2340338230133
935	806.62964	361.4586	997.0	-158.0	184.33333	142.21236	94.78132	215.75546	10.422276	4680000	1.6403199e-08	72350.69	0.008135992	-1599.375	0.32249415	0.10095592	0.2618	8.0	2546.309443950653
936	760.73914	407.1523	998.0	-424.0	217.34782	217.29863	1.7315791	217.70168	203.35649	4685000	2.8896332e-07	80377.805	0.015393709	-1098.1875	0.08152939	0.053596046	0.1196	4.0	2548.3837728500366
937	826.8461	326.62808	990.0	-208.0	162.88461	167.3694	86.495544	210.60619	-11.854882	4690000	-5.2452087e-10	83390.39	0.0045538736	-564.21094	0.22039255	0.014702003	0.0176	3.0	2550.4395849704742
938	594.1539	539.6286	993.0	-591.0	345.84616	200.5196	42.26403	210.9266	-9.580529	4695000	6.3300134e-09	59968.84	-0.004518968	-14984.297	0.14265563	0.007069038	0.03	79.0	2553.653291940689
939	811.8889	378.4161	997.0	-517.0	160.88889	95.53352	80.52303	147.92316	-36.02321	4700000	-1.3828277e-08	87508.305	-0.006092868	-4941.8438	0.1746263	0.015444144	0.0736	68.0	2556.4694588184357
940	788.0833	378.50934	994.0	-484.0	180.5	171.34148	10.582277	172.60434	-17.126503	4705000	-2.0170212e-07	79407.0	-0.0011926723	-1015.77344	0.034296393	0.0076560606	0.0072	17.0	2560.3479499816895
941	812.23334	356.8654	998.0	-278.0	166.13333	170.36372	4.27043	170.81113	126.43342	4710000	1.6345977e-07	95645.875	0.052047003	-407.3828	0.26436806	0.47443062	0.268	2.0	2562.561202764511
942	833.9231	303.3636	998.0	-1.0	164.96153	172.62668	1.9216399	178.45522	171.18657	4715000	-2.7627945e-07	85597.0	-0.005911722	-221.90625	0.03882638	0.0024127625	0.018	79.0	2565.18341588974
943	855.6667	275.09598	999.0	-6.0	138.75757	172.00279	4.0060964	179.16763	151.8389	4720000	-2.371788e-07	96093.82	-0.00506609	-1769.25	0.039399672	0.0049536675	0.0192	79.0	2567.7082719802856
944	797.1739	318.18884	998.0	-1.0	192.52174	188.24362	1.3091576	196.411	187.9483	4725000	-1.2793541e-07	70480.4	-0.004529141	-163.64062	0.059800282	0.0042103375	0.027	79.0	2570.1948211193085
945	769.0	387.57654	998.0	-238.0	215.73914	188.99713	3.1533833	194.69878	186.28989	4730000	-1.2946128e-07	68113.984	-0.004410166	-6613.711	0.1519087	0.006721173	0.036	79.0	2572.649369955063
946	770.0	361.64444	999.0	-202.0	215.0	139.5359	70.556435	180.23926	13.449528	4735000	-3.2758713e-08	66396.37	-0.006467676	-214.33594	0.29268992	0.020836966	0.0656	68.0	2574.957442998886
947	703.35	477.255	999.0	-832.0	228.5	161.65631	31.52827	180.15259	28.193638	4740000	-5.6266787e-09	65144.754	-0.00030491638	-3578.789	0.06389906	0.015623573	0.0372	14.0	2576.95574092865
948	845.4545	274.02667	997.0	0.0	148.54546	173.56548	19.546549	176.46939	35.85563	4745000	2.8514862e-08	96201.266	-0.0045360406	-2622.8828	0.02764527	0.002044995	0.0134	79.0	2579.390326023102
949	812.0357	354.14774	999.0	-181.0	175.67857	162.35036	54.402405	181.33377	4.3747597	4750000	2.2883415e-07	72731.27	0.003520868	-2332.5938	0.13021328	0.010958647	0.0376	9.0	2581.38250374794
950	463.1111	550.0926	983.0	-502.0	476.44446	179.29195	9.942821	180.41881	5.1539793	4755000	1.2187958e-07	41863.367	0.0023864585	-15825.783	0.035432596	0.065901205	0.0924	4.0	2585.0376749038696
951	792.3182	341.76312	999.0	-172.0	194.63637	99.19799	72.59807	172.22075	2.392005	4760000	-4.7683717e-08	72059.09	0.01698508	-4465.3125	0.25584492	0.052132227	0.21	2.0	2587.0448207855225
952	886.0	245.59029	998.0	-27.0	111.25	171.17613	17.370565	176.89845	37.44668	4765000	-7.5435636e-08	119508.53	0.008316564	-4158.258	0.07328846	0.022518013	0.033	10.0	2589.173833847046
953	681.0	525.98584	995.0	-766.0	245.7	80.56459	85.93563	184.77094	-3.0066214	4770000	9.918213e-09	59479.758	0.047588635	-1127.3359	0.4574163	2.2464359	0.2676	2.0	2591.1253187656403
954	834.2258	314.51596	997.0	-308.0	151.54839	132.80478	89.833374	188.98051	-17.90445	4775000	1.5735626e-08	89612.65	0.015501933	-3282.789	0.25197324	1.7791699	0.2634	1.0	2593.2783069610596
955	746.2105	386.79758	990.0	-1.0	252.1579	183.92303	13.393043	195.66338	99.93948	4780000	4.335165e-07	63475.8	0.014960465	-14808.281	0.13148431	0.07625257	0.0674	1.0	2595.39372587204
956	754.86365	401.335	992.0	-277.0	226.04546	110.55949	95.89573	195.55583	-38.731956	4785000	5.1140784e-08	63209.16	0.037847623	-7482.465	0.19524746	0.2368678	0.149	1.0	2597.4368419647217
957	756.7143	404.39078	984.0	-225.0	201.57143	104.215256	113.39628	198.87585	-37.481182	4790000	-2.3555756e-08	62668.895	0.024302129	-972.3242	0.3329955	0.067432925	0.2018	1.0	2599.483986854553
958	862.24243	278.96378	995.0	-36.0	134.36363	202.7056	36.899216	218.74991	37.730385	4795000	-5.7125092e-08	98389.72	-0.0019984164	-9184.984	0.028849825	0.0052421223	0.022	79.0	2602.159819841385
959	609.0833	477.05142	980.0	-179.0	367.0	147.0353	97.64604	228.11946	1.6476088	4800000	-1.0318756e-07	42896.16	-0.0010991072	-7850.504	0.20328751	0.014917312	0.0424	24.0	2604.495269060135
960	723.375	378.48346	987.0	-43.0	266.3125	55.705513	62.18224	125.84404	-37.454247	4805000	-1.6355514e-08	49092.12	-0.005209298	-1795.5273	0.1775745	0.025805762	0.029	9.0	2608.091165781021
961	551.2727	574.3618	999.0	-494.0	377.54544	58.478474	70.19153	135.39026	-32.23889	4810000	1.203537e-07	24617.65	-0.00918182	-594.2207	0.2286621	0.14857565	0.1406	12.0	2610.2683057785034
962	791.92	366.3535	995.0	-95.0	198.64	57.463463	58.638718	130.69325	-12.216535	4815000	-1.0442734e-08	73668.83	-0.002677757	-3824.8125	0.16840476	0.2974314	0.201	2.0	2612.493679046631
963	702.8333	447.54605	992.0	-232.0	264.6111	79.99805	68.87388	140.92407	-7.522521	4820000	2.002716e-08	48271.98	0.0025308088	-148.42969	0.25024337	0.03979956	0.0416	1.0	2614.6381108760834
964	799.5	346.48358	998.0	-168.0	188.04546	99.370636	61.483326	145.57837	-5.990571	4825000	2.002716e-08	62817.145	0.0049506975	-3761.664	0.15377864	0.021474693	0.0532	5.0	2616.7383248806
965	704.6875	464.63074	993.0	-235.0	258.625	117.39916	86.290985	183.37169	-5.507167	4830000	1.4877319e-08	43415.52	-0.0015473263	-4767.965	0.23024614	0.04854339	0.0504	3.0	2618.921040058136
966	546.4545	488.80157	960.0	-267.0	412.45456	110.55216	59.87076	142.76277	-10.821676	4835000	-5.5217743e-08	37625.805	-0.00014585046	-462.32812	0.10666343	0.029060064	0.056	4.0	2620.9528408050537
967	561.46155	499.8456	998.0	-346.0	377.07693	76.324	68.09816	138.1282	-20.836771	4840000	-6.752014e-08	33903.777	0.011443229	-3623.2812	0.25841507	0.09014101	0.1038	2.0	2622.9583568573
968	872.8	255.8318	999.0	-22.0	123.1	126.70926	30.306786	136.49818	-12.96568	4845000	1.7127991e-07	124924.48	-0.0045632967	-10175.398	0.06086666	0.008219392	0.0374	79.0	2625.6222817897797
969	800.34784	339.67194	998.0	-194.0	187.91304	100.16918	76.81578	157.69945	-5.990959	4850000	2.1076202e-07	70736.46	-0.003041925	-3405.914	0.25794077	0.016531307	0.0546	12.0	2627.8916189670563
970	824.4231	325.06192	999.0	-200.0	161.96153	125.25679	78.95001	182.26451	7.5470505	4855000	8.1825256e-08	65691.555	-0.0033589466	-1033.2383	0.2767208	0.016302453	0.2168	7.0	2631.571501016617
971	692.44446	446.3927	992.0	-307.0	275.3889	163.1217	55.729885	184.89743	-15.021028	4860000	-3.3283232e-08	62511.36	0.029450065	-4544.4336	0.19516571	0.31331855	0.3958	6.0	2633.7666170597076
972	857.2353	295.1633	999.0	-326.0	119.79412	100.5588	77.7953	161.88353	-21.872986	4865000	-6.9236755e-08	99740.93	0.004591786	-22434.5	0.25235635	0.014933798	0.0412	2.0	2636.3666908740997
973	813.9231	369.19434	989.0	-307.0	161.3077	172.71312	105.363365	288.03015	-9.455965	4870000	-1.0428429e-07	70064.664	0.0014504559	-4936.8438	0.14754236	0.024366615	0.0428	4.0	2638.5043609142303
974	822.5769	343.67953	994.0	-329.0	163.0	193.1881	146.46727	303.03268	-23.044638	4875000	-2.6340484e-07	74433.36	-0.0031228617	-3837.4531	0.18712886	0.016257593	0.0586	22.0	2640.730176925659
975	521.2222	468.34647	985.0	-3.0	476.66666	194.88	93.35967	270.5236	-21.037151	4880000	-1.367569e-07	47194.168	-0.0029815494	-17044.197	0.02081723	-0.0010665575	0.01	79.0	2643.1898758411407
976	804.95654	349.98154	999.0	-239.0	181.47826	107.00695	91.289375	195.33226	-6.3178186	4885000	-9.593963e-08	59584.703	-0.0037972901	-2746.957	0.302093	0.016491916	0.0452	27.0	2645.4058668613434
977	674.06665	474.9311	996.0	-323.0	275.6	52.25265	84.962944	194.38068	-21.077536	4890000	-2.269745e-08	31887.527	0.0007139809	-4204.3203	0.46641973	0.026411276	0.0446	3.0	2647.4671437740326
978	691.0	450.01556	996.0	-275.0	275.8889	108.0953	110.65381	217.0752	-21.227177	4895000	-1.3256073e-08	58531.15	0.0003819455	-3924.0078	0.16607463	0.017375598	0.0714	3.0	2649.566186904907
979	698.0	438.6597	982.0	-266.0	260.77777	160.13464	96.39055	216.43906	-19.898573	4900000	4.482269e-08	60860.93	-0.0023394206	-728.47656	0.14381187	0.084496945	0.1124	4.0	2651.626331806183
980	791.5769	383.38495	999.0	-366.0	190.6923	164.99484	91.142105	211.64117	-23.58556	4905000	-4.6811104e-07	74070.99	-0.00042548784	-580.84375	0.07796556	0.03004923	0.052	13.0	2655.363545894623
981	816.64514	380.3992	999.0	-368.0	161.06451	124.48875	107.4063	208.69434	-25.803932	4910000	1.9454957e-08	77653.52	0.005004195	-2063.6953	0.20006992	0.13298985	0.2162	25.0	2657.6351017951965
982	819.875	316.96298	988.0	-19.0	177.20833	206.16441	23.082373	209.24255	-3.2768183	4915000	-1.16658214e-07	82198.6	0.0035498138	-2689.414	0.038743623	0.020065054	0.01	3.0	2659.7818727493286
983	864.19446	300.27948	999.0	-336.0	124.0	138.53348	82.01395	206.33875	-26.279642	4920000	-2.2935868e-07	97622.31	0.00020872397	-7118.6953	0.098756984	0.0042100567	0.023	10.0	2662.0201709270477
